Orthologous Groups Frequency Analysis
==================================================

Files processed: 27,866
Files with orthologous_groups: 18,159
Total orthologous_groups instances: 88,315
Unique orthologous_groups types: 57,191

Complete frequency list (sorted by frequency):
Rank	Term	Frequency	Percentage
653	COG5347@1|root	9	0.010%
654	KOG1211@2759|Eukaryota	9	0.010%
655	KOG2287@1|root	9	0.010%
656	KOG2287@2759|Eukaryota	9	0.010%
657	KOG3528@1|root	9	0.010%
658	KOG3528@2759|Eukaryota	9	0.010%
659	KOG2806@2759|Eukaryota	9	0.010%
660	KOG0001@2759|Eukaryota	9	0.010%
661	37THH@33090|Viridiplantae	9	0.010%
662	3GG2K@35493|Streptophyta	9	0.010%
663	KOG3780@1|root	9	0.010%
664	KOG3780@2759|Eukaryota	9	0.010%
665	2CY70@1|root	9	0.010%
666	2S2H2@2759|Eukaryota	9	0.010%
667	37VQX@33090|Viridiplantae	9	0.010%
668	37IH3@33090|Viridiplantae	9	0.010%
669	28NP1@1|root	9	0.010%
670	2QV8R@2759|Eukaryota	9	0.010%
671	37R4W@33090|Viridiplantae	9	0.010%
672	37QJ4@33090|Viridiplantae	9	0.010%
673	3G71R@35493|Streptophyta	9	0.010%
674	KOG0819@1|root	9	0.010%
675	KOG0819@2759|Eukaryota	9	0.010%
676	KOG1577@2759|Eukaryota	9	0.010%
677	3J7XU@40674|Mammalia	9	0.010%
678	38G2J@33154|Opisthokonta	9	0.010%
679	COG1413@2|Bacteria	8	0.009%
680	COG1475@1|root	8	0.009%
681	COG1475@2|Bacteria	8	0.009%
682	COG0406@2|Bacteria	8	0.009%
683	COG4631@1|root	8	0.009%
684	KOG0430@2759|Eukaryota	8	0.009%
685	COG1231@1|root	8	0.009%
686	KOG1204@2759|Eukaryota	8	0.009%
687	KOG0331@2759|Eukaryota	8	0.009%
688	COG2010@1|root	8	0.009%
689	COG2010@2|Bacteria	8	0.009%
690	COG1204@1|root	8	0.009%
691	COG3464@1|root	8	0.009%
692	COG3464@2|Bacteria	8	0.009%
693	COG0654@2|Bacteria	8	0.009%
694	COG0006@1|root	8	0.009%
695	COG4122@1|root	8	0.009%
696	COG0297@1|root	8	0.009%
697	COG0415@2|Bacteria	8	0.009%
698	COG0683@1|root	8	0.009%
699	COG0683@2|Bacteria	8	0.009%
700	COG5279@1|root	8	0.009%
701	COG0489@1|root	8	0.009%
702	COG0270@1|root	8	0.009%
703	KOG1219@2759|Eukaryota	8	0.009%
704	KOG1095@2759|Eukaryota	8	0.009%
705	2CFRM@1|root	8	0.009%
706	COG1131@2|Bacteria	8	0.009%
707	COG1737@1|root	8	0.009%
708	COG1737@2|Bacteria	8	0.009%
709	COG0747@1|root	8	0.009%
710	COG0747@2|Bacteria	8	0.009%
711	COG3629@1|root	8	0.009%
712	COG3629@2|Bacteria	8	0.009%
713	COG5253@1|root	8	0.009%
714	3DETQ@33213|Bilateria	8	0.009%
715	KOG0676@2759|Eukaryota	8	0.009%
716	KOG1729@1|root	8	0.009%
717	KOG1729@2759|Eukaryota	8	0.009%
718	2GIV0@201174|Actinobacteria	8	0.009%
719	COG4584@1|root	8	0.009%
720	COG4584@2|Bacteria	8	0.009%
721	COG2199@2|Bacteria	8	0.009%
722	COG0524@2|Bacteria	8	0.009%
723	COG2124@2|Bacteria	8	0.009%
724	COG3170@1|root	8	0.009%
725	COG3170@2|Bacteria	8	0.009%
726	COG2409@1|root	8	0.009%
727	COG0671@2|Bacteria	8	0.009%
728	COG2334@1|root	8	0.009%
729	COG2334@2|Bacteria	8	0.009%
730	COG0465@1|root	8	0.009%
731	COG0568@1|root	8	0.009%
732	KOG0207@2759|Eukaryota	8	0.009%
733	COG0737@2|Bacteria	8	0.009%
734	1MU92@1224|Proteobacteria	8	0.009%
735	2CN5X@1|root	8	0.009%
736	2QU1T@2759|Eukaryota	8	0.009%
737	37T40@33090|Viridiplantae	8	0.009%
738	COG3637@1|root	8	0.009%
739	COG3637@2|Bacteria	8	0.009%
740	KOG1550@2759|Eukaryota	8	0.009%
741	KOG4389@2759|Eukaryota	8	0.009%
742	COG2373@1|root	8	0.009%
743	COG0417@1|root	8	0.009%
744	38D6P@33154|Opisthokonta	8	0.009%
745	COG0412@1|root	8	0.009%
746	KOG1616@1|root	8	0.009%
747	KOG1616@2759|Eukaryota	8	0.009%
748	KOG1863@2759|Eukaryota	8	0.009%
749	KOG1285@2759|Eukaryota	8	0.009%
750	COG5274@1|root	8	0.009%
751	KOG0198@1|root	8	0.009%
752	KOG0198@2759|Eukaryota	8	0.009%
753	KOG0206@2759|Eukaryota	8	0.009%
754	KOG1320@2759|Eukaryota	8	0.009%
755	38GGF@33154|Opisthokonta	8	0.009%
756	COG5158@1|root	8	0.009%
757	KOG1113@2759|Eukaryota	8	0.009%
758	KOG2633@2759|Eukaryota	8	0.009%
759	KOG0323@2759|Eukaryota	8	0.009%
760	KOG0598@1|root	8	0.009%
761	KOG0598@2759|Eukaryota	8	0.009%
762	COG0706@1|root	8	0.009%
763	COG1524@1|root	8	0.009%
764	COG5202@1|root	8	0.009%
765	COG1171@1|root	8	0.009%
766	KOG2308@1|root	8	0.009%
767	KOG2308@2759|Eukaryota	8	0.009%
768	KOG0565@2759|Eukaryota	8	0.009%
769	KOG1477@1|root	8	0.009%
770	KOG1477@2759|Eukaryota	8	0.009%
771	KOG4293@1|root	8	0.009%
772	KOG4293@2759|Eukaryota	8	0.009%
773	KOG0978@1|root	8	0.009%
774	KOG0978@2759|Eukaryota	8	0.009%
775	KOG2301@1|root	8	0.009%
776	KOG2301@2759|Eukaryota	8	0.009%
777	KOG0446@2759|Eukaryota	8	0.009%
778	COG1011@1|root	8	0.009%
779	COG0554@1|root	8	0.009%
780	38FJ1@33154|Opisthokonta	8	0.009%
781	3B9N9@33208|Metazoa	8	0.009%
782	3CT4W@33213|Bilateria	8	0.009%
783	KOG0789@2759|Eukaryota	8	0.009%
784	KOG4568@2759|Eukaryota	8	0.009%
785	3BA19@33208|Metazoa	8	0.009%
786	3CSDY@33213|Bilateria	8	0.009%
787	COG0328@1|root	8	0.009%
788	KOG4266@2759|Eukaryota	8	0.009%
789	COG5295@1|root	8	0.009%
790	COG5295@2|Bacteria	8	0.009%
791	3QEWS@4776|Peronosporales	8	0.009%
792	COG0816@1|root	8	0.009%
793	2RXZ7@2759|Eukaryota	8	0.009%
794	37TUI@33090|Viridiplantae	8	0.009%
795	3GIAG@35493|Streptophyta	8	0.009%
796	KOG0865@2759|Eukaryota	8	0.009%
797	2QPYS@2759|Eukaryota	8	0.009%
798	37Q18@33090|Viridiplantae	8	0.009%
799	38G42@33154|Opisthokonta	8	0.009%
800	38D58@33154|Opisthokonta	8	0.009%
801	3BKZH@33208|Metazoa	8	0.009%
802	3D0P8@33213|Bilateria	8	0.009%
803	481A6@7711|Chordata	8	0.009%
804	496XC@7742|Vertebrata	8	0.009%
805	3J60Z@40674|Mammalia	8	0.009%
806	COG0810@1|root	7	0.008%
807	COG0810@2|Bacteria	7	0.008%
808	COG0566@2|Bacteria	7	0.008%
809	COG0431@2|Bacteria	7	0.008%
810	KOG1082@2759|Eukaryota	7	0.008%
811	KOG1046@2759|Eukaryota	7	0.008%
812	2DGIP@1|root	7	0.008%
813	2S5UP@2759|Eukaryota	7	0.008%
814	3A5XI@33154|Opisthokonta	7	0.008%
815	3BT0Z@33208|Metazoa	7	0.008%
816	3D12G@33213|Bilateria	7	0.008%
817	38FFX@33154|Opisthokonta	7	0.008%
818	KOG1505@2759|Eukaryota	7	0.008%
819	COG0571@1|root	7	0.008%
820	KOG2349@2759|Eukaryota	7	0.008%
821	KOG1052@2759|Eukaryota	7	0.008%
822	COG0730@1|root	7	0.008%
823	COG0730@2|Bacteria	7	0.008%
824	COG1252@1|root	7	0.008%
825	COG3293@1|root	7	0.008%
826	COG3293@2|Bacteria	7	0.008%
827	COG0175@1|root	7	0.008%
828	COG2852@1|root	7	0.008%
829	COG2852@2|Bacteria	7	0.008%
830	COG1012@2|Bacteria	7	0.008%
831	COG2890@2|Bacteria	7	0.008%
832	COG0513@2|Bacteria	7	0.008%
833	COG0037@1|root	7	0.008%
834	COG0340@1|root	7	0.008%
835	COG2273@2|Bacteria	7	0.008%
836	COG0658@1|root	7	0.008%
837	COG0658@2|Bacteria	7	0.008%
838	COG0489@2|Bacteria	7	0.008%
839	38BZ9@33154|Opisthokonta	7	0.008%
840	3BA9A@33208|Metazoa	7	0.008%
841	KOG4295@1|root	7	0.008%
842	COG2206@1|root	7	0.008%
843	COG2206@2|Bacteria	7	0.008%
844	COG3711@1|root	7	0.008%
845	COG3711@2|Bacteria	7	0.008%
846	COG0510@1|root	7	0.008%
847	COG4675@1|root	7	0.008%
848	COG4675@2|Bacteria	7	0.008%
849	COG1472@1|root	7	0.008%
850	COG0739@1|root	7	0.008%
851	COG0739@2|Bacteria	7	0.008%
852	COG0637@2|Bacteria	7	0.008%
853	COG1502@1|root	7	0.008%
854	COG3315@1|root	7	0.008%
855	COG1473@1|root	7	0.008%
856	COG0236@1|root	7	0.008%
857	2H477@201174|Actinobacteria	7	0.008%
858	4EU82@85013|Frankiales	7	0.008%
859	COG2508@1|root	7	0.008%
860	COG2508@2|Bacteria	7	0.008%
861	COG2141@1|root	7	0.008%
862	COG2141@2|Bacteria	7	0.008%
863	COG1232@2|Bacteria	7	0.008%
864	COG1018@1|root	7	0.008%
865	COG1018@2|Bacteria	7	0.008%
866	COG1051@1|root	7	0.008%
867	COG1051@2|Bacteria	7	0.008%
868	COG0633@1|root	7	0.008%
869	COG0436@1|root	7	0.008%
870	COG2114@2|Bacteria	7	0.008%
871	COG0631@2|Bacteria	7	0.008%
872	COG0501@1|root	7	0.008%
873	COG2409@2|Bacteria	7	0.008%
874	COG4977@1|root	7	0.008%
875	COG4977@2|Bacteria	7	0.008%
876	KOG3689@1|root	7	0.008%
877	KOG3689@2759|Eukaryota	7	0.008%
878	COG1301@1|root	7	0.008%
879	COG0296@1|root	7	0.008%
880	KOG4193@1|root	7	0.008%
881	KOG4193@2759|Eukaryota	7	0.008%
882	KOG1025@1|root	7	0.008%
883	4NE5D@976|Bacteroidetes	7	0.008%
884	COG0526@2|Bacteria	7	0.008%
885	COG1716@1|root	7	0.008%
886	COG1716@2|Bacteria	7	0.008%
887	1RM8A@1236|Gammaproteobacteria	7	0.008%
888	COG0726@1|root	7	0.008%
889	COG0726@2|Bacteria	7	0.008%
890	COG3055@1|root	7	0.008%
891	COG3055@2|Bacteria	7	0.008%
892	COG0568@2|Bacteria	7	0.008%
893	COG3153@1|root	7	0.008%
894	COG3153@2|Bacteria	7	0.008%
895	2SKRK@2759|Eukaryota	7	0.008%
896	39NXX@33154|Opisthokonta	7	0.008%
897	3BMPE@33208|Metazoa	7	0.008%
898	3D5NV@33213|Bilateria	7	0.008%
899	COG1928@1|root	7	0.008%
900	KOG3359@2759|Eukaryota	7	0.008%
901	KOG0065@2759|Eukaryota	7	0.008%
902	KOG0537@2759|Eukaryota	7	0.008%
903	KOG1944@1|root	7	0.008%
904	KOG1944@2759|Eukaryota	7	0.008%
905	KOG0297@1|root	7	0.008%
906	KOG0297@2759|Eukaryota	7	0.008%
907	COG3145@1|root	7	0.008%
908	KOG1327@1|root	7	0.008%
909	KOG1327@2759|Eukaryota	7	0.008%
910	KOG1752@2759|Eukaryota	7	0.008%
911	COG1241@1|root	7	0.008%
912	COG5064@1|root	7	0.008%
913	KOG0166@2759|Eukaryota	7	0.008%
914	COG5329@1|root	7	0.008%
915	COG5049@1|root	7	0.008%
916	COG0260@1|root	7	0.008%
917	3BFZI@33208|Metazoa	7	0.008%
918	3CUQR@33213|Bilateria	7	0.008%
919	KOG0752@1|root	7	0.008%
920	KOG0752@2759|Eukaryota	7	0.008%
921	KOG0768@1|root	7	0.008%
922	KOG0768@2759|Eukaryota	7	0.008%
923	KOG1005@1|root	7	0.008%
924	KOG1005@2759|Eukaryota	7	0.008%
925	COG5539@1|root	7	0.008%
926	COG0708@1|root	7	0.008%
927	KOG1651@2759|Eukaryota	7	0.008%
928	KOG2203@1|root	7	0.008%
929	KOG2203@2759|Eukaryota	7	0.008%
930	COG2126@1|root	7	0.008%
931	KOG1263@2759|Eukaryota	7	0.008%
932	KOG0724@1|root	7	0.008%
933	KOG0724@2759|Eukaryota	7	0.008%
934	COG3217@1|root	7	0.008%
935	COG0480@1|root	7	0.008%
936	KOG2704@2759|Eukaryota	7	0.008%
937	KOG1919@2759|Eukaryota	7	0.008%
938	KOG0776@2759|Eukaryota	7	0.008%
939	KOG1250@2759|Eukaryota	7	0.008%
940	COG0475@1|root	7	0.008%
941	KOG1650@2759|Eukaryota	7	0.008%
942	KOG1281@2759|Eukaryota	7	0.008%
943	KOG4157@1|root	7	0.008%
944	KOG4157@2759|Eukaryota	7	0.008%
945	KOG0578@1|root	7	0.008%
946	KOG0578@2759|Eukaryota	7	0.008%
947	COG0488@1|root	7	0.008%
948	KOG0191@2759|Eukaryota	7	0.008%
949	COG0323@1|root	7	0.008%
950	KOG3043@2759|Eukaryota	7	0.008%
951	COG0124@1|root	7	0.008%
952	COG0543@1|root	7	0.008%
953	COG5043@1|root	7	0.008%
954	KOG1809@2759|Eukaryota	7	0.008%
955	COG2165@1|root	7	0.008%
956	COG2165@2|Bacteria	7	0.008%
957	COG4677@1|root	7	0.008%
958	KOG0274@1|root	7	0.008%
959	KOG0274@2759|Eukaryota	7	0.008%
960	COG0160@1|root	7	0.008%
961	3CRZB@33213|Bilateria	7	0.008%
962	3949K@33154|Opisthokonta	7	0.008%
963	3BGFY@33208|Metazoa	7	0.008%
964	3CUBZ@33213|Bilateria	7	0.008%
965	38EE9@33154|Opisthokonta	7	0.008%
966	3BA4T@33208|Metazoa	7	0.008%
967	3CRBY@33213|Bilateria	7	0.008%
968	KOG3417@1|root	7	0.008%
969	KOG3417@2759|Eukaryota	7	0.008%
970	COG5066@1|root	7	0.008%
971	KOG0439@2759|Eukaryota	7	0.008%
972	KOG1990@1|root	7	0.008%
973	KOG1990@2759|Eukaryota	7	0.008%
974	KOG0406@1|root	7	0.008%
975	KOG0406@2759|Eukaryota	7	0.008%
976	KOG0160@2759|Eukaryota	7	0.008%
977	KOG0161@2759|Eukaryota	7	0.008%
978	KOG3645@1|root	7	0.008%
979	KOG3645@2759|Eukaryota	7	0.008%
980	38ERK@33154|Opisthokonta	7	0.008%
981	COG5391@1|root	7	0.008%
982	KOG2273@2759|Eukaryota	7	0.008%
983	KOG2533@2759|Eukaryota	7	0.008%
984	COG3104@1|root	7	0.008%
985	KOG1237@2759|Eukaryota	7	0.008%
986	KOG0236@2759|Eukaryota	7	0.008%
987	COG3693@1|root	7	0.008%
988	KOG1238@2759|Eukaryota	7	0.008%
989	COG2139@1|root	7	0.008%
990	KOG1732@2759|Eukaryota	7	0.008%
991	37MSF@33090|Viridiplantae	7	0.008%
992	3GDM8@35493|Streptophyta	7	0.008%
993	2CMH1@1|root	7	0.008%
994	2QQBP@2759|Eukaryota	7	0.008%
995	37KZM@33090|Viridiplantae	7	0.008%
996	3GBDB@35493|Streptophyta	7	0.008%
997	28JMA@1|root	7	0.008%
998	28MUD@1|root	7	0.008%
999	3GA2W@35493|Streptophyta	7	0.008%
1000	COG1262@1|root	7	0.008%
1001	KOG0197@2759|Eukaryota	7	0.008%
1002	3A278@33154|Opisthokonta	7	0.008%
1003	3BQC7@33208|Metazoa	7	0.008%
1004	COG0057@1|root	7	0.008%
1005	KOG0657@2759|Eukaryota	7	0.008%
1006	38DPH@33154|Opisthokonta	7	0.008%
1007	3BA6Z@33208|Metazoa	7	0.008%
1008	3CRFX@33213|Bilateria	7	0.008%
1009	4830I@7711|Chordata	7	0.008%
1010	COG5000@1|root	7	0.008%
1011	COG5000@2|Bacteria	7	0.008%
1012	3NTY9@4751|Fungi	7	0.008%
1013	COG2608@1|root	6	0.007%
1014	COG1409@2|Bacteria	6	0.007%
1015	COG1187@1|root	6	0.007%
1016	COG3386@1|root	6	0.007%
1017	28N19@1|root	6	0.007%
1018	COG5171@1|root	6	0.007%
1019	KOG0864@2759|Eukaryota	6	0.007%
1020	KOG2619@1|root	6	0.007%
1021	KOG2619@2759|Eukaryota	6	0.007%
1022	KOG3700@1|root	6	0.007%
1023	KOG3700@2759|Eukaryota	6	0.007%
1024	38GEI@33154|Opisthokonta	6	0.007%
1025	KOG2408@1|root	6	0.007%
1026	KOG2408@2759|Eukaryota	6	0.007%
1027	KOG3538@2759|Eukaryota	6	0.007%
1028	KOG0548@2759|Eukaryota	6	0.007%
1029	38CVQ@33154|Opisthokonta	6	0.007%
1030	KOG1164@2759|Eukaryota	6	0.007%
1031	KOG3515@1|root	6	0.007%
1032	KOG3515@2759|Eukaryota	6	0.007%
1033	COG5422@1|root	6	0.007%
1034	KOG1023@2759|Eukaryota	6	0.007%
1035	KOG0614@2759|Eukaryota	6	0.007%
1036	3BI7U@33208|Metazoa	6	0.007%
1037	1MX2K@1224|Proteobacteria	6	0.007%
1038	COG0507@2|Bacteria	6	0.007%
1039	COG3468@1|root	6	0.007%
1040	COG3468@2|Bacteria	6	0.007%
1041	COG0399@1|root	6	0.007%
1042	COG1434@1|root	6	0.007%
1043	COG1434@2|Bacteria	6	0.007%
1044	COG0470@1|root	6	0.007%
1045	COG0297@2|Bacteria	6	0.007%
1046	COG1562@1|root	6	0.007%
1047	3CT35@33213|Bilateria	6	0.007%
1048	KOG3504@1|root	6	0.007%
1049	KOG3504@2759|Eukaryota	6	0.007%
1050	35JGX@314146|Euarchontoglires	6	0.007%
1051	4Q26Z@9989|Rodentia	6	0.007%
1052	COG1185@1|root	6	0.007%
1053	COG0793@2|Bacteria	6	0.007%
1054	COG0679@2|Bacteria	6	0.007%
1055	COG0790@2|Bacteria	6	0.007%
1056	COG3290@1|root	6	0.007%
1057	COG3290@2|Bacteria	6	0.007%
1058	COG5464@1|root	6	0.007%
1059	COG5464@2|Bacteria	6	0.007%
1060	COG1525@1|root	6	0.007%
1061	COG1361@1|root	6	0.007%
1062	COG1361@2|Bacteria	6	0.007%
1063	38BPG@33154|Opisthokonta	6	0.007%
1064	COG0424@1|root	6	0.007%
1065	KOG3610@1|root	6	0.007%
1066	KOG3610@2759|Eukaryota	6	0.007%
1067	COG5053@1|root	6	0.007%
1068	COG5076@1|root	6	0.007%
1069	KOG0867@2759|Eukaryota	6	0.007%
1070	COG4974@1|root	6	0.007%
1071	COG4974@2|Bacteria	6	0.007%
1072	COG3315@2|Bacteria	6	0.007%
1073	COG0236@2|Bacteria	6	0.007%
1074	COG0749@1|root	6	0.007%
1075	COG5297@1|root	6	0.007%
1076	COG0508@1|root	6	0.007%
1077	COG0025@1|root	6	0.007%
1078	COG0542@1|root	6	0.007%
1079	COG0402@1|root	6	0.007%
1080	2GJ5A@201174|Actinobacteria	6	0.007%
1081	COG4961@1|root	6	0.007%
1082	COG4961@2|Bacteria	6	0.007%
1083	KOG3787@2759|Eukaryota	6	0.007%
1084	COG4770@1|root	6	0.007%
1085	KOG3513@1|root	6	0.007%
1086	KOG3513@2759|Eukaryota	6	0.007%
1087	38C7V@33154|Opisthokonta	6	0.007%
1088	3B984@33208|Metazoa	6	0.007%
1089	3CS11@33213|Bilateria	6	0.007%
1090	3GGBN@35493|Streptophyta	6	0.007%
1091	KOG0470@2759|Eukaryota	6	0.007%
1092	KOG0058@2759|Eukaryota	6	0.007%
1093	KOG0517@2759|Eukaryota	6	0.007%
1094	3AH5E@33154|Opisthokonta	6	0.007%
1095	38CFV@33154|Opisthokonta	6	0.007%
1096	3BA2W@33208|Metazoa	6	0.007%
1097	KOG2132@1|root	6	0.007%
1098	KOG2132@2759|Eukaryota	6	0.007%
1099	KOG0792@2759|Eukaryota	6	0.007%
1100	KOG3539@1|root	6	0.007%
1101	KOG3539@2759|Eukaryota	6	0.007%
1102	KOG1025@2759|Eukaryota	6	0.007%
1103	38CH9@33154|Opisthokonta	6	0.007%
1104	3BBNC@33208|Metazoa	6	0.007%
1105	3CSNN@33213|Bilateria	6	0.007%
1106	COG4745@1|root	6	0.007%
1107	COG4745@2|Bacteria	6	0.007%
1108	COG1622@1|root	6	0.007%
1109	1R7HC@1224|Proteobacteria	6	0.007%
1110	COG0062@1|root	6	0.007%
1111	48AY8@7711|Chordata	6	0.007%
1112	COG0110@1|root	6	0.007%
1113	COG0110@2|Bacteria	6	0.007%
1114	KOG2914@2759|Eukaryota	6	0.007%
1115	COG3239@1|root	6	0.007%
1116	COG0123@1|root	6	0.007%
1117	COG3345@1|root	6	0.007%
1118	39P39@33154|Opisthokonta	6	0.007%
1119	COG0317@1|root	6	0.007%
1120	KOG0250@2759|Eukaryota	6	0.007%
1121	KOG1303@2759|Eukaryota	6	0.007%
1122	KOG2477@1|root	6	0.007%
1123	KOG2477@2759|Eukaryota	6	0.007%
1124	38DAU@33154|Opisthokonta	6	0.007%
1125	COG0846@1|root	6	0.007%
1126	KOG2045@2759|Eukaryota	6	0.007%
1127	KOG2443@1|root	6	0.007%
1128	COG0385@1|root	6	0.007%
1129	KOG1558@1|root	6	0.007%
1130	KOG1558@2759|Eukaryota	6	0.007%
1131	COG0237@1|root	6	0.007%
1132	KOG0929@2759|Eukaryota	6	0.007%
1133	COG5333@1|root	6	0.007%
1134	KOG4231@1|root	6	0.007%
1135	KOG4231@2759|Eukaryota	6	0.007%
1136	COG1269@1|root	6	0.007%
1137	KOG1037@1|root	6	0.007%
1138	KOG1037@2759|Eukaryota	6	0.007%
1139	COG5218@1|root	6	0.007%
1140	KOG2025@2759|Eukaryota	6	0.007%
1141	COG5108@1|root	6	0.007%
1142	KOG1038@2759|Eukaryota	6	0.007%
1143	COG1357@1|root	6	0.007%
1144	COG5028@1|root	6	0.007%
1145	COG0572@1|root	6	0.007%
1146	KOG1239@2759|Eukaryota	6	0.007%
1147	KOG1737@1|root	6	0.007%
1148	KOG2166@2759|Eukaryota	6	0.007%
1149	38CF9@33154|Opisthokonta	6	0.007%
1150	COG0468@1|root	6	0.007%
1151	KOG3401@2759|Eukaryota	6	0.007%
1152	COG0206@1|root	6	0.007%
1153	COG2017@1|root	6	0.007%
1154	COG0339@1|root	6	0.007%
1155	COG0626@1|root	6	0.007%
1156	KOG0244@2759|Eukaryota	6	0.007%
1157	KOG3071@1|root	6	0.007%
1158	KOG3071@2759|Eukaryota	6	0.007%
1159	KOG0580@1|root	6	0.007%
1160	KOG0580@2759|Eukaryota	6	0.007%
1161	KOG0941@2759|Eukaryota	6	0.007%
1162	38BYK@33154|Opisthokonta	6	0.007%
1163	KOG0594@1|root	6	0.007%
1164	KOG0594@2759|Eukaryota	6	0.007%
1165	COG0039@1|root	6	0.007%
1166	COG2520@1|root	6	0.007%
1167	COG0445@1|root	6	0.007%
1168	KOG0534@2759|Eukaryota	6	0.007%
1169	COG1011@2|Bacteria	6	0.007%
1170	COG2335@1|root	6	0.007%
1171	COG2335@2|Bacteria	6	0.007%
1172	COG1902@1|root	6	0.007%
1173	2VH3V@28216|Betaproteobacteria	6	0.007%
1174	COG0834@1|root	6	0.007%
1175	COG0834@2|Bacteria	6	0.007%
1176	1NRP8@1224|Proteobacteria	6	0.007%
1177	KOG3776@1|root	6	0.007%
1178	KOG3776@2759|Eukaryota	6	0.007%
1179	KOG0379@1|root	6	0.007%
1180	KOG0379@2759|Eukaryota	6	0.007%
1181	KOG4597@2759|Eukaryota	6	0.007%
1182	38B62@33154|Opisthokonta	6	0.007%
1183	3BDT1@33208|Metazoa	6	0.007%
1184	3CY8Z@33213|Bilateria	6	0.007%
1185	COG0705@1|root	6	0.007%
1186	2BWHM@1|root	6	0.007%
1187	KOG1055@1|root	6	0.007%
1188	KOG1055@2759|Eukaryota	6	0.007%
1189	KOG3637@1|root	6	0.007%
1190	KOG3637@2759|Eukaryota	6	0.007%
1191	38BNF@33154|Opisthokonta	6	0.007%
1192	KOG3573@1|root	6	0.007%
1193	KOG3573@2759|Eukaryota	6	0.007%
1194	28KDS@1|root	6	0.007%
1195	KOG1933@1|root	6	0.007%
1196	KOG1933@2759|Eukaryota	6	0.007%
1197	KOG1854@1|root	6	0.007%
1198	KOG1854@2759|Eukaryota	6	0.007%
1199	482KT@7711|Chordata	6	0.007%
1200	48WKH@7742|Vertebrata	6	0.007%
1201	COG1972@1|root	6	0.007%
1202	KOG3747@2759|Eukaryota	6	0.007%
1203	38CC4@33154|Opisthokonta	6	0.007%
1204	3BEAF@33208|Metazoa	6	0.007%
1205	3BF1R@33208|Metazoa	6	0.007%
1206	3CRI6@33213|Bilateria	6	0.007%
1207	KOG1362@1|root	6	0.007%
1208	KOG1362@2759|Eukaryota	6	0.007%
1209	KOG4673@1|root	6	0.007%
1210	KOG4673@2759|Eukaryota	6	0.007%
1211	KOG4373@1|root	6	0.007%
1212	KOG4373@2759|Eukaryota	6	0.007%
1213	KOG0101@2759|Eukaryota	6	0.007%
1214	COG5309@1|root	6	0.007%
1215	KOG1205@2759|Eukaryota	6	0.007%
1216	COG1555@1|root	6	0.007%
1217	COG1555@2|Bacteria	6	0.007%
1218	KOG0230@2759|Eukaryota	6	0.007%
1219	COG1358@1|root	6	0.007%
1220	KOG2182@1|root	6	0.007%
1221	KOG2182@2759|Eukaryota	6	0.007%
1222	2C7PM@1|root	6	0.007%
1223	2S628@2759|Eukaryota	6	0.007%
1224	2EY53@1|root	6	0.007%
1225	2SZPV@2759|Eukaryota	6	0.007%
1226	2T23I@2759|Eukaryota	6	0.007%
1227	38EWM@33154|Opisthokonta	6	0.007%
1228	38GWR@33154|Opisthokonta	6	0.007%
1229	3BDA1@33208|Metazoa	6	0.007%
1230	3CYUY@33213|Bilateria	6	0.007%
1231	COG5142@1|root	6	0.007%
1232	KOG2372@2759|Eukaryota	6	0.007%
1233	37IQD@33090|Viridiplantae	6	0.007%
1234	3G8FY@35493|Streptophyta	6	0.007%
1235	2C5NK@1|root	6	0.007%
1236	2S2YF@2759|Eukaryota	6	0.007%
1237	4JSAI@91835|fabids	6	0.007%
1238	3GIWN@35493|Streptophyta	6	0.007%
1239	2CY5K@1|root	6	0.007%
1240	2S269@2759|Eukaryota	6	0.007%
1241	37VSW@33090|Viridiplantae	6	0.007%
1242	3GJYD@35493|Streptophyta	6	0.007%
1243	37MYZ@33090|Viridiplantae	6	0.007%
1244	37TIF@33090|Viridiplantae	6	0.007%
1245	3G9IZ@35493|Streptophyta	6	0.007%
1246	2QS0H@2759|Eukaryota	6	0.007%
1247	37P0K@33090|Viridiplantae	6	0.007%
1248	3GIRJ@35493|Streptophyta	6	0.007%
1249	29R0J@1|root	6	0.007%
1250	2RX9W@2759|Eukaryota	6	0.007%
1251	37TBS@33090|Viridiplantae	6	0.007%
1252	3GHN1@35493|Streptophyta	6	0.007%
1253	2CXP5@1|root	6	0.007%
1254	2RYTW@2759|Eukaryota	6	0.007%
1255	37VJU@33090|Viridiplantae	6	0.007%
1256	3GIAJ@35493|Streptophyta	6	0.007%
1257	COG5641@1|root	6	0.007%
1258	KOG1601@2759|Eukaryota	6	0.007%
1259	2R41B@2759|Eukaryota	6	0.007%
1260	37TDP@33090|Viridiplantae	6	0.007%
1261	3GCY2@35493|Streptophyta	6	0.007%
1262	2C7QK@1|root	6	0.007%
1263	29XXM@1|root	6	0.007%
1264	COG0459@1|root	6	0.007%
1265	38C1K@33154|Opisthokonta	6	0.007%
1266	38I5R@33154|Opisthokonta	6	0.007%
1267	3BF68@33208|Metazoa	6	0.007%
1268	3CWSV@33213|Bilateria	6	0.007%
1269	COG1672@1|root	6	0.007%
1270	39X0S@33154|Opisthokonta	6	0.007%
1271	3BF48@33208|Metazoa	6	0.007%
1272	3D5JC@33213|Bilateria	6	0.007%
1273	48V9Y@7742|Vertebrata	6	0.007%
1274	3J1GB@40674|Mammalia	6	0.007%
